Date,C50Index,market_weighted_divisor,BTC,XRP,ETH,LTC,DASH,XMR,LSK,DOGE,REP,FCT,MAID,GAME,XEM,XLM,BTS,SC,DCR,ETC,ICN,WAVES,DGD,ARDR,STRAT,NXT,PIVX,XZC,SYS,NEO,DGB,GNT,BCN,ZEC,ARK,BAT,CVC,EOS,FUN,GAS,GNO,MIOTA,MTL,OMG,PAY,QTUM,SNT,STEEM,BCH,ADA,HC,SALT,KNC,BNB,WTC,TRX,ZRX,LINK
2017-12-09,2127.780006221707,17307268658.0,276415348736.0,9768543232.0,44005625856.0,6910362624.0,5633104896.0,4283545600.0,931630336.0,311129920.0,330587680.0,176714368.0,235820384.0,121408064.0,6157695488.0,2503309568.0,480601856.0,268045984.0,356309472.0,2923313664.0,"",841211520.0,"",561802176.0,887916288.0,"","","","",2337250816.0,135230032.0,270925216.0,497661472.0,915506880.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-10,1998.2224496419442,17307268658.0,253781737472.0,9512332288.0,45501435904.0,8438843392.0,5600430592.0,4061590784.0,952954240.0,292724032.0,318144192.0,188866432.0,221444128.0,146249952.0,4002318336.0,2462458368.0,466260416.0,258120400.0,339924768.0,2870388736.0,"",875584768.0,"",556027392.0,910545600.0,"","","","",2326545664.0,138360864.0,260900624.0,465100192.0,888438208.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-11,1989.467632334017,17307268658.0,258146762752.0,9164665856.0,42389250048.0,8042024448.0,5333192704.0,3784311552.0,919206720.0,287837632.0,303758624.0,168222224.0,201232864.0,129313720.0,3545284352.0,2109304448.0,433843392.0,241960528.0,355556800.0,2602007808.0,"",972863552.0,"",492061056.0,908593472.0,"","","","",2165754624.0,122895376.0,241401200.0,446997568.0,814204672.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-12,2224.288985206553,17307268658.0,283154612224.0,9772241920.0,50286358528.0,11528616960.0,5934336512.0,4348816384.0,950373120.0,313803776.0,337897024.0,206964736.0,204710288.0,137441840.0,4458076672.0,2555096064.0,466689760.0,271938208.0,369217920.0,2728370176.0,"",1122862208.0,"",615545088.0,1062333824.0,"","","","",2354373120.0,136470272.0,273577248.0,470746208.0,902200320.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-13,2432.226431092129,17307268658.0,292900372480.0,14437636096.0,62105632768.0,17116495872.0,7168443904.0,4749580288.0,1089059968.0,371313024.0,376763040.0,236393472.0,250933056.0,136942048.0,4763317760.0,2765104640.0,559368384.0,343029824.0,461910496.0,2978501376.0,"",1523380096.0,"",975839616.0,999159104.0,"","","","",2647620352.0,150571760.0,294762880.0,499795744.0,1050034752.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-14,2371.736514081678,17307268658.0,274268504064.0,18232489984.0,67482947584.0,16352444416.0,6853968384.0,4692813824.0,1105217024.0,387470016.0,384946496.0,226380112.0,251323152.0,166967824.0,4823686144.0,2656894976.0,616086400.0,322530816.0,466231584.0,2914577408.0,"",1355560576.0,"",973284736.0,932217216.0,"","","","",2918698240.0,147750080.0,301266848.0,470594560.0,1177957888.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-15,2494.052790059833,17307268658.0,277935587328.0,33383858176.0,67090915328.0,15258528768.0,7313960960.0,5039873024.0,1248438272.0,412348896.0,405447680.0,283512736.0,269435584.0,165797936.0,5412802048.0,3544825088.0,865129088.0,357445824.0,470096960.0,3150233344.0,"",1354617472.0,"",913059200.0,968077632.0,"","","","",3285018368.0,202846464.0,358112672.0,513762688.0,1448685312.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-16,2577.0737551579755,17307268658.0,297375760384.0,29267144704.0,66124197888.0,16260694016.0,6989351936.0,4839756288.0,1181067520.0,423265088.0,398257376.0,277306912.0,262186960.0,159651744.0,5288890880.0,3500485120.0,916615488.0,336147648.0,451653344.0,3151405824.0,"",1355532928.0,"",977899200.0,972031872.0,"","","","",3129272064.0,198056416.0,327576032.0,522236832.0,1334633856.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-17,2771.6858246738147,17307268658.0,326141280256.0,29214173184.0,67106369536.0,16398776320.0,7869957632.0,5078922752.0,1219465856.0,664867392.0,461452416.0,277291232.0,250381904.0,166356272.0,5907671552.0,4189512192.0,1173242368.0,408661504.0,530861216.0,3423524864.0,"",1339201792.0,"",932584000.0,1044252288.0,"","","","",3233124864.0,298145120.0,344552320.0,684115072.0,1344368128.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-18,2774.988971503605,17307268658.0,320000294912.0,28203479040.0,69578416128.0,17336522752.0,8614193152.0,5469406208.0,1566945920.0,667380352.0,472506528.0,336080608.0,303189792.0,177161968.0,6179967488.0,4876759552.0,983966976.0,513024736.0,546632384.0,3431127552.0,"",1363155968.0,"",966690560.0,1110721664.0,"","","","",4449540608.0,347901568.0,401167808.0,839877376.0,1538684928.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-19,2870.334409019376,17307268658.0,320242253824.0,30117617664.0,76552151040.0,19525496832.0,9042193408.0,5904693248.0,1974369408.0,719520832.0,616224768.0,370346848.0,359089888.0,219041312.0,7662514176.0,4927633408.0,1158049920.0,521817440.0,595267520.0,3880295680.0,"",1563344896.0,"",1135714048.0,1259129216.0,"","","","",5017415168.0,356273504.0,459085088.0,890135232.0,1706813184.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-20,2761.893871376686,17307268658.0,297526394880.0,30494347264.0,79810617344.0,19012485120.0,9198859264.0,5823296000.0,1953417216.0,631697920.0,1182256256.0,364453408.0,337872288.0,211986992.0,8472605184.0,4729211392.0,1201663616.0,505644480.0,589168000.0,3976415232.0,"",1602310400.0,"",1101355904.0,1181220736.0,"","","","",4634920448.0,384873376.0,480372832.0,839613312.0,1761333504.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-21,2673.824905503469,17307268658.0,278826811392.0,30313959424.0,79125323776.0,17116570624.0,12079586304.0,7291034112.0,2278410752.0,756986240.0,1023325568.0,384374240.0,351878496.0,224987552.0,8549697536.0,4516351488.0,1655944448.0,743706752.0,613739264.0,4321052672.0,"",1529024896.0,"",1141107712.0,1107159168.0,"","","","",4948005376.0,486509024.0,487644416.0,950499328.0,1942369280.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-22,2688.564647529839,17307268658.0,266381426688.0,45189533696.0,79374360576.0,17371160576.0,11199566848.0,6504916480.0,2809608704.0,830523968.0,977851328.0,365477664.0,376036480.0,295249248.0,9100957696.0,4616602624.0,1541147776.0,782029440.0,600220352.0,4180299776.0,"",1613895168.0,"",1251840256.0,1274246528.0,"","","","",4650219008.0,476622752.0,547948096.0,1120854784.0,1884510080.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-23,2344.703804273725,17307268658.0,233747824640.0,45167607808.0,65752117248.0,14655179776.0,9313255424.0,5423158784.0,2278954752.0,689860992.0,696463552.0,283390816.0,308895968.0,219773360.0,7529810432.0,3943442688.0,1275312512.0,611460096.0,495609760.0,3109179904.0,"",1267053568.0,"",1083891072.0,988664832.0,"","","","",3660711168.0,404623616.0,440172992.0,889025536.0,1568745344.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-24,2473.5058891347335,17307268658.0,244823687168.0,45541052416.0,69671215104.0,15842852864.0,9999392768.0,6062806528.0,2442468864.0,818984960.0,816549312.0,324430464.0,388361760.0,237813664.0,8462550016.0,4228848128.0,1468771840.0,916453760.0,561754752.0,3253906176.0,"",1447000448.0,"",1590171648.0,1331472384.0,"","","","",3855900672.0,675200832.0,513915200.0,1093789568.0,1726958208.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-25,2365.672847002038,17307268658.0,234589569024.0,40506048512.0,67475095552.0,15111378944.0,9254180864.0,5271817216.0,2359537152.0,972802944.0,771625856.0,311424992.0,376428128.0,245542016.0,9378675712.0,4045703424.0,1465893376.0,1091483648.0,582759936.0,3047860736.0,"",1393477376.0,"",1710112000.0,1420152192.0,"","","","",3917402624.0,818573504.0,539641024.0,1217247360.0,1558921088.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-26,2427.928972222695,17307268658.0,235294408704.0,43455410176.0,73717784576.0,14876359680.0,9125788672.0,5605310976.0,2778805760.0,1005193536.0,841273920.0,418939552.0,408648576.0,300595584.0,8994069504.0,4083397120.0,1602271232.0,865744704.0,589418112.0,3201840128.0,"",1431339136.0,"",1704368896.0,1494588800.0,"","","","",4329391104.0,623238592.0,596120512.0,1231614976.0,1632267520.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-27,2663.587924018924,17307268658.0,270976270336.0,45875695616.0,74854146048.0,15615172608.0,9549873152.0,5920710144.0,2889023488.0,1051091968.0,941538624.0,420602944.0,400398112.0,276472160.0,8852546560.0,4040785664.0,1519268352.0,923851264.0,607799872.0,3239133440.0,"",1432161024.0,"",1689368192.0,1477837696.0,"","","","",4259210496.0,645911808.0,650400576.0,1207319552.0,1677728256.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-28,2666.7780289563934,17307268658.0,265988489216.0,53998227456.0,73637076992.0,14831169536.0,9245506560.0,6561213952.0,2786017280.0,996509184.0,882534848.0,387534336.0,464083840.0,277400352.0,8498786816.0,4068659200.0,1474733312.0,909883648.0,617624448.0,3173775616.0,"",1358301184.0,"",1581590528.0,1360023936.0,"","","","",4339532288.0,622959360.0,737944576.0,1128278656.0,1618580864.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-29,2533.1857914237967,17307268658.0,246427598848.0,55767523328.0,71544307712.0,13648172032.0,9071758336.0,5921341952.0,2705873664.0,958038208.0,817845120.0,367167392.0,430242144.0,266029056.0,8213580288.0,3996446464.0,1335472000.0,900884288.0,622322240.0,2926404864.0,"",1286751232.0,"",1713802368.0,1425146624.0,"","","","",4270519552.0,568130240.0,677933632.0,1070403008.0,1491575936.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-30,2731.8877934066677,17307268658.0,246223912960.0,85187403776.0,72856870912.0,13364835328.0,8930899968.0,5882184704.0,2628917504.0,1054006848.0,838230528.0,411153344.0,407310848.0,289297568.0,9427534848.0,5651878400.0,1514806272.0,1016451648.0,638593344.0,2965898240.0,"",1363619456.0,"",1689586432.0,1492998016.0,"","","","",4821835264.0,646862464.0,691742208.0,1128446336.0,1689882624.0,"","","","","","","","","","","","","","","","","","","","","","","",""
2017-12-31,2475.805351030566,17307268658.0,216325586944.0,81162567680.0,68850778112.0,11835068416.0,7808253952.0,5113907200.0,2213622528.0,878318464.0,712114368.0,362128000.0,357941120.0,257940576.0,8256737792.0,5676400128.0,1669005184.0,893233536.0,543063488.0,2640597248.0,"",1169780096.0,"",1520972288.0,1269024512.0,"","","","",4716091904.0,660634624.0,591954624.0,924017920.0,1424591488.0,659951360.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-01,2693.947696157615,17307268658.0,236724797440.0,88945876992.0,73075769344.0,12639723520.0,8207993344.0,5434337792.0,2409861376.0,1016686144.0,773851520.0,509929408.0,428598560.0,266493504.0,9315312640.0,6436761600.0,1731709056.0,945418624.0,622804288.0,2770759936.0,"",1262604032.0,"",1724809088.0,1388102912.0,"","","","",4952452608.0,681700224.0,709079488.0,1081234304.0,1502586880.0,689510656.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-02,2697.26691882268,17307268658.0,228578836480.0,91791777792.0,74695671808.0,12496864256.0,8218419712.0,5582207488.0,2465831680.0,998994752.0,819448064.0,567190080.0,502346464.0,265997600.0,9374972928.0,8873698304.0,2001141888.0,970196096.0,701308288.0,3405132032.0,"",1253639552.0,"",1606009344.0,1562839040.0,"","","","",5104176128.0,673330624.0,779072640.0,1077123968.0,1713991296.0,743013760.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-03,2952.5742327215453,17307268658.0,251311702016.0,95457181696.0,85703540736.0,13957778432.0,9422639104.0,5953924096.0,2558307072.0,1023382528.0,879939328.0,540790720.0,495603104.0,307662912.0,10333664256.0,10059814912.0,2069988480.0,965822400.0,696884864.0,3450395136.0,"",1331821440.0,"",1825239552.0,1587681408.0,"","","","",5869253632.0,637068160.0,905329856.0,1165827456.0,1727627776.0,771083712.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-04,3246.3215165282263,17307268658.0,256250429440.0,120763162624.0,93049372672.0,13403430912.0,9151080448.0,6448110592.0,2466635264.0,1052520320.0,854902720.0,583930304.0,533484960.0,288309088.0,16520262656.0,15953612800.0,2323761408.0,1036249920.0,695098240.0,3404930048.0,"",1306405632.0,"",1962995456.0,1662062464.0,"","","","",6811420672.0,773857088.0,901505728.0,1170307456.0,1737199616.0,744547840.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-05,3290.3880239749383,17307268658.0,259747708928.0,127870451712.0,94423851008.0,13164752896.0,9527169024.0,6262553600.0,2496764928.0,1088066304.0,811037504.0,582013376.0,489393440.0,294310656.0,15195639808.0,13219446784.0,2186951936.0,1249228288.0,743643136.0,3576724224.0,"",1245137920.0,"",1737682048.0,1578710912.0,"","","","",6429221888.0,920233536.0,909013632.0,1272747648.0,1764631040.0,689209024.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-06,3429.910614795981,17307268658.0,293090852864.0,117032837120.0,96326549504.0,13645323264.0,9026111488.0,5999260160.0,2879816704.0,1377291136.0,790784256.0,551283968.0,463919360.0,293697184.0,14216687616.0,11854045184.0,2032972544.0,2257265408.0,728572480.0,3591716352.0,"",1201903872.0,"",1533606656.0,1490414848.0,"","","","",6195061248.0,1111441152.0,805047040.0,2695913472.0,1759865344.0,671604608.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-07,3538.247107829694,17307268658.0,294222364672.0,119818665984.0,100981178368.0,16178132992.0,9881506816.0,7103000064.0,3633926144.0,1653068032.0,863330880.0,556637184.0,466829600.0,317582880.0,14898824192.0,12688414720.0,2150013952.0,3087513856.0,740163648.0,3802870016.0,"",1287403776.0,"",1717755008.0,1586135552.0,"","","","",6572871680.0,1222352256.0,857554432.0,3050237440.0,2269631488.0,765967104.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-08,3574.373791915746,17307268658.0,276611596288.0,130301689856.0,112163954688.0,15726841856.0,10016158720.0,7139006464.0,3922182656.0,1928415872.0,882260288.0,626256576.0,526631136.0,323702880.0,16454008832.0,12442132480.0,2126429440.0,2809607424.0,727897024.0,4069113856.0,"",1284772096.0,"",1823606272.0,1680523904.0,"","","","",6638003712.0,1227594240.0,897606016.0,2828193792.0,2659818752.0,788469888.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-09,3178.157855530528,17307268658.0,253935419392.0,94657470464.0,110999126016.0,13920167936.0,8476038144.0,6289414144.0,3643654656.0,1698421760.0,1083144832.0,662696448.0,486266464.0,336079616.0,15047224320.0,11229073408.0,1997476864.0,2483965440.0,729859136.0,3374259968.0,"",1353298816.0,"",1557369472.0,2164945664.0,"","","","",6634308096.0,1116730368.0,908822272.0,2396776960.0,2090109440.0,780198336.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-10,3137.7045039454197,17307268658.0,244980531200.0,82511036416.0,125975928832.0,13566328832.0,8710308864.0,6439824896.0,3500535808.0,1527609984.0,1015450368.0,603396416.0,508800896.0,414982176.0,13913861120.0,10523624448.0,1799188992.0,2421450752.0,761936704.0,3774735616.0,"",1303834112.0,"",1526234112.0,1909327232.0,"","","","",8270279680.0,1080215424.0,895989120.0,2155685120.0,2032055168.0,927795904.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-11,3110.8955029661965,17307268658.0,251387068416.0,76711796736.0,122878590976.0,13758439424.0,8615278592.0,6329787904.0,3370354176.0,1467561600.0,1120856064.0,582577280.0,485137856.0,389862016.0,13043526656.0,10084361216.0,1656431360.0,2188126208.0,743886272.0,3654633472.0,"",1265243008.0,"",1581759872.0,1901059072.0,"","","","",8001778176.0,1066091328.0,784795776.0,2157923584.0,2178378240.0,1005737088.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-12,2846.9254437339887,17307268658.0,225986084864.0,75172454400.0,112263086080.0,12572908544.0,7914547200.0,5591318528.0,2967743744.0,1294101504.0,1137182080.0,502870208.0,412067392.0,363616672.0,11824533504.0,9998074880.0,1513035392.0,2043680384.0,672739328.0,3274746624.0,"",1078326016.0,"",1350175488.0,1596913536.0,"","","","",7097046016.0,907495872.0,684316288.0,1726034560.0,1977334144.0,802601792.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-13,3031.040080454964,17307268658.0,234391027712.0,79469690880.0,123162533888.0,12964336640.0,8243347456.0,6129537024.0,3435950592.0,1472137984.0,1159226496.0,547247680.0,443600864.0,390694432.0,13127349248.0,12198449152.0,1689978112.0,2044527872.0,765206592.0,3584652544.0,"",1134721152.0,"",1484316160.0,1838122880.0,"","","","",8069500928.0,998392704.0,761351296.0,2065626880.0,2141984768.0,876737920.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-14,3152.3631243559103,17307268658.0,241446797312.0,78195761152.0,135503314944.0,14264978432.0,8582895104.0,6556932608.0,3430884608.0,1472361728.0,1169964800.0,545045504.0,494804992.0,426519168.0,13590304768.0,12025890816.0,1637012736.0,2014033664.0,801909568.0,4250656256.0,"",1184515840.0,"","",1967980032.0,"","","","",9136462848.0,988633792.0,808035200.0,2067111552.0,2141182720.0,883964864.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-15,3030.170345900226,17307268658.0,231334150144.0,71909433344.0,132403560448.0,12993735680.0,7868674048.0,6179111936.0,3223531264.0,1311641984.0,1039146432.0,559801152.0,438604352.0,391015744.0,12488293376.0,11190581248.0,1444525696.0,1851462528.0,723840384.0,4230512128.0,"",1102429440.0,"",2388845568.0,1941045760.0,"","","","",11056452608.0,897455040.0,758989504.0,1873477120.0,2054193792.0,785211840.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-16,2950.5239851463107,17307268658.0,232517451776.0,65018384384.0,125388570624.0,12752120832.0,7332157440.0,6491453440.0,3159258880.0,1112469248.0,1000971392.0,514401696.0,463999936.0,393121472.0,12460324864.0,10736434176.0,1350627328.0,1774547072.0,688933888.0,4014070016.0,"",1083459200.0,"",2095139968.0,2058276608.0,"","","","",12217937920.0,827351360.0,813717952.0,1702377984.0,1922322048.0,765231424.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-17,2351.6371347241384,17307268658.0,192123404288.0,45854703616.0,102973726720.0,10417767424.0,5931599360.0,4978846208.0,2470671872.0,768364672.0,729885760.0,370343616.0,311804896.0,275454144.0,8788255744.0,7906717696.0,920628416.0,1186270336.0,546117760.0,2814880256.0,"",835623616.0,"",1493381632.0,1473571968.0,"","","","",9407148032.0,570166272.0,564425728.0,1173359744.0,1564645120.0,552391872.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-18,2344.217046382201,17307268658.0,188241526784.0,50577063936.0,98642083840.0,10245467136.0,6259569152.0,5005990912.0,2610961152.0,861977920.0,714076928.0,380786240.0,316440384.0,282957696.0,9234343936.0,8579038720.0,930391872.0,1520948864.0,562873664.0,2900826368.0,"",847572352.0,"",1657144704.0,1464606336.0,"","","","",9269195776.0,594474048.0,538876224.0,1340156544.0,1532652160.0,607938496.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-19,2442.8290061157263,17307268658.0,192149700608.0,61291933696.0,99863855104.0,10480786432.0,6521629184.0,4906340864.0,2676904448.0,888182848.0,705222784.0,399799072.0,316923296.0,281529984.0,9645215744.0,9005684736.0,909842560.0,1605403008.0,543969792.0,2979261184.0,"",850896768.0,"",1438535424.0,1422830464.0,"","","","",9181133824.0,620700224.0,541588352.0,1431556224.0,1501993216.0,625559104.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-20,2483.5123969102947,17307268658.0,195978788864.0,60543016960.0,101450956800.0,10658312192.0,6677869568.0,5743454720.0,2726761216.0,897888960.0,855913344.0,452653152.0,339125056.0,293080224.0,9901717504.0,9123476480.0,993079680.0,1549223168.0,691757952.0,3184766720.0,"",888258816.0,"",1413309952.0,1478353920.0,"","","","",9132020736.0,605104704.0,590064576.0,1383990144.0,1636230016.0,638987264.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-21,2701.7750002271905,17307268658.0,216740282368.0,61061906432.0,112225746944.0,11585668096.0,7267444224.0,6008717824.0,2980193280.0,952222656.0,1061411456.0,516506400.0,352301024.0,305082080.0,11019299840.0,9560803328.0,1154531968.0,1595507456.0,782276608.0,3523314176.0,"",964860544.0,"",1416202112.0,1584852608.0,"","","","",9764804608.0,666329152.0,627271296.0,1441136640.0,1735779072.0,709005632.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-22,2428.2548480677774,17307268658.0,195644588032.0,53909807104.0,102504308736.0,10521856000.0,6466925568.0,5453550080.0,2615438336.0,812486464.0,970588544.0,426823072.0,306663104.0,259452944.0,9700913152.0,8336145408.0,959296128.0,1360082048.0,674193920.0,3037400320.0,"",838233024.0,"",1099485056.0,1325880960.0,"","","","",8599479296.0,552453056.0,524138240.0,1246573440.0,1530979072.0,586849152.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-23,2299.8453345439484,17307268658.0,184087085056.0,52421304320.0,97554251776.0,9892993024.0,5978456576.0,4929475584.0,2502092032.0,758897920.0,933695488.0,391067776.0,329849056.0,229415536.0,8883817472.0,8487839744.0,859027520.0,1229707008.0,598622016.0,2907490816.0,"",828236608.0,"",1014925504.0,1140181120.0,"","","","",8018767360.0,518649472.0,476594208.0,1148772224.0,1390646656.0,528548896.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-24,2284.9217993112175,17307268658.0,183418601472.0,52380082176.0,95952658432.0,9793777664.0,5932762112.0,4830945280.0,2566648064.0,749844160.0,966488448.0,412642656.0,301082528.0,235366912.0,8524937216.0,8693048320.0,845500032.0,1221642112.0,607250880.0,2828346112.0,"",819666496.0,"",1045214848.0,1221143296.0,"","","","",7966982656.0,535676704.0,490942560.0,1146218112.0,1380506496.0,589578688.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-25,2405.958494343493,17307268658.0,192162840576.0,52811091968.0,103334617088.0,9968751616.0,6182432768.0,5039373824.0,2637129728.0,807854720.0,999130752.0,424393056.0,312533024.0,242381248.0,8760477696.0,10146550784.0,1073991552.0,1260246912.0,640413952.0,2969786880.0,"",891993344.0,"",1094214400.0,1267795456.0,"","","","",8976148480.0,569764416.0,521649536.0,1222742272.0,1432076928.0,655317440.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-26,2373.130612369327,17307268658.0,189397811200.0,50706432000.0,102333644800.0,9875593216.0,6224305664.0,4953260032.0,2648569088.0,869785984.0,965176576.0,411190944.0,298102784.0,269049760.0,8504375296.0,10759449600.0,1114961280.0,1269420416.0,604873216.0,2892376832.0,"",903952384.0,"",1080430848.0,1247743360.0,"","","","",8953601024.0,548500096.0,476841984.0,1209719552.0,1485837824.0,719084928.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-27,2342.290521899403,17307268658.0,188054274048.0,47180193792.0,102651150336.0,9705022464.0,6139284992.0,5090877440.0,2507907328.0,817646016.0,926619776.0,387406976.0,300174176.0,270793312.0,7589107200.0,11283585024.0,1202306560.0,1240398464.0,602600576.0,2858606336.0,"",894906048.0,"",981650112.0,1329111680.0,"","","","",8979147776.0,534521408.0,459591776.0,1298791424.0,1435351936.0,665486400.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-28,2420.439734113475,17307268658.0,193133117440.0,47412498432.0,108121956352.0,9969418240.0,6095129600.0,5055337984.0,2740088576.0,836842368.0,924453248.0,395044512.0,315395296.0,264058208.0,9506634752.0,11005221888.0,1348359552.0,1293500032.0,613974272.0,2945276160.0,"",916625664.0,"",969499584.0,1426252672.0,"","","","",9124098048.0,586832320.0,481423840.0,1355520000.0,1428951424.0,646497024.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-29,2577.7377892252284,17307268658.0,197870944256.0,54204256256.0,121268518912.0,10649768960.0,6369620992.0,5194673664.0,2734543872.0,836111488.0,935789120.0,407184512.0,317525888.0,265372352.0,9253434368.0,11303375872.0,1320180736.0,1414420352.0,619241472.0,3303236608.0,"",918718144.0,"",1004049024.0,1443425536.0,"","","","",9885256704.0,636908096.0,492218624.0,1348688896.0,1489002240.0,649537536.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-30,2468.5556379949967,17307268658.0,190339072000.0,51452428288.0,115206995968.0,9976165376.0,6025039872.0,4970190848.0,2653913600.0,787316288.0,876159232.0,387597056.0,301766592.0,244228784.0,8421585408.0,10557114368.0,1192723968.0,1286801664.0,653214208.0,3160487168.0,"",870973696.0,"",1005884096.0,1467941888.0,"","","","",10976104448.0,605751232.0,460506592.0,1284580224.0,1421048320.0,653965056.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-01-31,2189.2642202029892,17307268658.0,170183426048.0,43800784896.0,104230846464.0,9090868224.0,5329558528.0,4306286592.0,2556444672.0,678022976.0,748325120.0,336110048.0,261569232.0,201819536.0,7071075840.0,8732984320.0,1023863552.0,1063153472.0,598813056.0,2707435520.0,"",762709312.0,"",846642752.0,1183223168.0,"","","","",9451085824.0,495851456.0,381396832.0,1108270336.0,1217891200.0,533381248.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-02-01,2249.8482854024,17307268658.0,172372410368.0,44971470848.0,108952059904.0,9004326912.0,5486818304.0,4291335168.0,3101039104.0,680468224.0,752170624.0,339948480.0,267253392.0,204402528.0,7123982336.0,9967476736.0,1156998784.0,1094313728.0,652279360.0,2863779840.0,"",769864256.0,"",797227136.0,1220306304.0,"","","","",9487200256.0,520339456.0,390320384.0,1094997248.0,1269553152.0,554944320.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-02-02,1999.4417669829413,17307268658.0,153952600064.0,37473906688.0,100835745792.0,7844713984.0,4842828800.0,3774697472.0,2616559360.0,567658816.0,714090624.0,271701888.0,216994304.0,175914880.0,5522747904.0,8387821056.0,1021047808.0,905200640.0,557807872.0,2484192512.0,"",664535872.0,"",601064384.0,996956544.0,"","","","",8166714880.0,427998848.0,358741600.0,928027968.0,1270101888.0,468385824.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-02-03,1870.8618780602972,17307268658.0,149085257728.0,34795925504.0,89507553280.0,7232407552.0,4631428608.0,3707606016.0,2540935168.0,508803040.0,645385280.0,258879312.0,195954176.0,179688336.0,5260803584.0,7482160128.0,830838144.0,889763136.0,534167520.0,2305465600.0,"",621154496.0,"",544250240.0,928058240.0,"","","","",7867206656.0,412922496.0,308778848.0,844861952.0,1228182784.0,446653632.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-02-04,1955.4610111605512,17307268658.0,154553286656.0,35631726592.0,93953425408.0,8829970432.0,5008815104.0,3951032576.0,2724377088.0,585833216.0,668619264.0,279617056.0,217952736.0,191413840.0,5645437952.0,7851159040.0,868506432.0,932930752.0,593827136.0,2409207296.0,"",663751552.0,"",537229120.0,953493952.0,"","","","",7943967744.0,425680992.0,354934944.0,931294528.0,1244414336.0,484984960.0,"","","","","","","","","","","","","","","","","","","","","","",""
2018-02-05,1736.2067072385998,17307268658.0,139324735488.0,32219402240.0,81337360384.0,8190577664.0,4288888064.0,3435454464.0,2322127360.0,497114688.0,554347072.0,233379264.0,176463264.0,154355056.0,4940819968.0,7064586752.0,698489024.0,758544064.0,489212672.0,2068333056.0,"",571019008.0,"",439307072.0,783472704.0,"","","","",6992380416.0,354705280.0,284449984.0,797002560.0,1100552704.0,412879008.0,"","","","","","","","","","","","","","","","","","","","","","",""
